wtj,M_L,D_L,D_S,tE,thetaE,piE,piEN,piEE,mu_rel,muSl,muSb,i_L,iS,iL,fREM
0.397631,0.02519763,3470,7942,4.996768,0.1824595,0.8891486,0.8849444,0.08636397,13.33729,-12.4717,-6.94741,99.0,8,2,0
0.2794473,0.2695395,6610,7616,9.07504,0.2094115,0.09539938,-0.008200978,0.09504623,8.428342,-5.47648,7.60255,99.0,8,6,0
0.2638901,0.4347938,7660,7707,2.639018,0.05306769,0.01498699,-0.0121176,-0.008818942,7.344768,-2.75105,-1.00539,99.0,8,8,0
0.3612689,0.2614019,7640,7897,8.693394,0.09523236,0.04473458,-0.04463482,-0.002985854,4.001155,-0.101255,3.91928,99.0,8,8,0
0.3444618,0.05042672,3912,7869,23.68891,0.2297285,0.5593991,0.5546158,0.07299736,3.542094,-5.92146,-0.958227,99.0,8,6,0
0.2638901,0.09110839,7337,7721,3.553885,0.07099111,0.09567824,-0.007015903,0.09542067,7.296101,-6.44539,3.70689,99.0,8,8,0
0.3286485,0.8767365,7435,7847,19.68318,0.2246503,0.03146339,0.02035303,-0.02399373,4.168714,-4.00228,-1.11624,99.0,6,8,0
0.2264563,0.8294898,7420,7608,9.195593,0.1497407,0.02216645,0.0219259,-0.003256782,5.947716,-8.09343,-5.23387,99.0,8,8,0
0.6499618,1.159062,5178,7764,42.02095,0.7792341,0.08255226,0.02986835,-0.07695945,6.773174,-0.868189,-5.65365,99.0,8,4,0
0.1470244,0.3479116,5838,7211,28.26796,0.3039341,0.10727,0.09439373,-0.05095753,3.92713,-5.55389,-2.05155,99.0,8,8,0
0.5249531,0.4813916,3561,7889,30.80204,0.7771517,0.1982325,0.1453705,0.1347722,9.215449,-9.70765,1.88607,99.0,8,2,0
0.1104852,0.08547861,3069,6749,27.57593,0.3516533,0.5051551,0.4574049,0.2143886,4.657734,-6.04512,-1.36177,99.0,8,5,0
0.1500457,0.01208454,2699,7226,30.34819,0.1511531,1.53587,-0.1422521,-1.529269,1.819176,-1.03803,-1.77631,99.0,8,1,0
0.1983071,0.8950585,7393,7517,11.91542,0.1273991,0.01747763,-0.01742899,0.001303139,3.905238,-6.1773,-0.150112,99.0,8,8,0
0.8319993,0.2118721,6012,7991,7.877869,0.2665573,0.1544843,0.151706,0.02916644,12.35868,-13.4732,-3.0474,99.0,8,5,0
0.397631,0.02468737,7852,7929,0.5876933,0.01572326,0.07820514,0.06515228,0.04325765,9.771968,-11.447,8.2314,99.0,8,8,0
0.3138328,0.116888,7648,7820,4.762661,0.05231271,0.0549547,0.0007338342,0.0549498,4.011878,-9.93609,2.20554,99.0,8,8,0
0.3138328,0.004533115,6054,7806,2.253894,0.03699361,1.002069,0.236268,-0.9738168,5.994921,-1.72342,-4.90938,99.0,8,8,0
0.5240181,0.6095459,5088,7755,27.81366,0.5793422,0.1167068,0.1148867,0.02053112,7.607944,-6.67929,-4.62914,99.0,8,4,0
0.1500457,0.1822365,6616,7248,10.13132,0.1398064,0.09420185,-0.06886904,-0.0642732,5.04024,-4.41982,0.80236,99.0,8,8,0
0.480232,0.6828424,7458,7950,12.42143,0.2148408,0.03863348,-0.03858619,0.001910847,6.317357,-2.30489,3.86007,99.0,8,8,0
0.03911357,0.1829639,2384,3312,17.11823,0.418581,0.2809193,0.1917,0.2053456,8.931221,-6.81127,1.61772,99.0,6,1,0
0.2534917,0.9951599,7257,7691,57.33039,0.2510158,0.03097246,0.002927523,0.03083379,1.599213,-6.97973,-1.21083,99.0,8,8,0
0.1923998,0.1563896,5293,7487,14.84592,0.2655134,0.2084712,-0.03926214,0.2047407,6.532353,-4.288,3.18065,99.0,8,6,0
0.1822935,0.3658713,2377,7219,22.39296,0.9168474,0.3077062,0.1827624,0.24755,14.95463,-10.9335,3.3246,99.0,8,5,0
0.4513248,0.1067607,7037,7991,4.131132,0.1214744,0.1397143,0.1357509,0.03304188,10.74004,-13.4202,-4.76029,99.0,8,5,0
0.31086,0.7848505,7423,7725,9.188511,0.183335,0.0286831,0.01921027,0.0212999,7.287701,-9.34542,0.982856,99.0,8,8,0
0.2404072,0.5024927,6198,7550,23.34279,0.3438633,0.08402793,0.08390407,-0.004560659,5.380509,-6.64165,-1.31228,99.0,8,4,0
0.2114011,0.05289254,5982,7554,6.222946,0.1224075,0.284172,0.2742227,-0.07453618,7.184597,-9.74912,3.52017,99.0,8,8,0
0.3138328,0.01675692,5697,7823,12.67307,0.08068861,0.5912699,-0.369997,0.4611966,2.325522,-2.12134,1.19227,99.0,8,8,0
0.2638901,0.05718486,5188,7712,18.08991,0.1714015,0.3680451,-0.03684738,0.366196,3.460736,-3.9287,3.78487,99.0,8,7,0
0.1601935,0.6166859,2801,7302,72.91021,1.051296,0.2093286,-0.1776908,0.1106546,5.266558,0.423699,-0.32602,99.0,8,6,0
0.2114011,0.001208644,4880,7559,0.8371283,0.02673799,2.716427,2.69842,0.3122541,11.66614,-9.68362,-3.26176,99.0,8,7,0
0.397631,0.003491455,7533,7931,0.7488988,0.01376666,0.484161,-0.4202799,0.2403678,6.714223,-0.416635,3.03305,99.0,8,8,0
0.4425766,0.7236199,2986,7758,41.0317,1.101805,0.1869656,0.05730618,0.1779667,9.807886,-7.62691,5.02713,99.0,8,4,0
0.3790251,0.2002417,2947,7902,33.21826,0.5890336,0.3612044,0.2347287,0.2745379,6.476693,-7.27855,2.94195,99.0,8,3,0
0.3361861,0.7868571,6917,7431,9.685817,0.2531713,0.03950811,-0.02220406,-0.03267828,9.547033,0.0898113,-1.03884,99.0,8,8,0
0.333569,1.019956,2413,7628,56.37807,1.533919,0.1846667,0.1826874,0.02696504,9.937623,-10.3844,-2.60755,99.0,8,6,0
0.3444618,0.2863171,4047,7850,35.83112,0.5283055,0.2265716,0.1545454,0.1656816,5.385363,-6.2675,0.777664,99.0,8,2,0
0.1388743,0.06500381,5255,7147,21.63089,0.1632721,0.3084186,0.2380598,-0.1960856,2.756943,-5.15277,-1.5304,99.0,8,6,0
0.04976147,0.1827989,2354,3931,30.93031,0.5036643,0.3383259,-0.01625078,0.3379354,5.947675,-1.19746,0.636342,99.0,2,6,0
0.1994205,0.9847886,2432,7367,64.33362,1.48611,0.1853,0.165631,-0.08308115,8.437292,-2.13075,-5.43762,99.0,8,6,0
0.3444618,0.9659746,6403,7873,59.9337,0.4789721,0.06088524,0.04768719,-0.03785425,2.918968,-6.2541,-1.95884,99.0,8,8,0
0.3790251,0.1376813,7649,7924,5.464986,0.07128232,0.06357324,-0.06196794,-0.01419614,4.764124,-1.47811,1.85076,99.0,8,8,0
0.9173525,1.031132,6967,7926,17.9291,0.3818708,0.0454747,0.01468149,-0.04303954,7.779437,-5.74324,-6.40556,99.0,8,8,0
0.2870871,0.599628,7604,7759,5.162174,0.1135186,0.02324624,-0.02140639,0.009063898,8.032017,-6.42677,1.8588,99.0,8,8,0
0.2870871,0.0284744,4742,7766,8.853446,0.1379855,0.5950406,0.5795605,0.1348442,5.692611,-5.84444,-1.76233,99.0,8,3,0
0.07389433,0.3879347,2377,5379,57.68743,0.8613642,0.2726439,0.1607773,0.2201939,5.453758,-5.24382,3.39943,99.0,6,5,0
0.1359945,1.081157,2933,6342,56.66766,1.270364,0.1442803,0.1439055,-0.01039266,8.188099,-5.49192,-3.60023,99.0,8,2,0
0.06541646,0.001834485,3542,4878,5.348992,0.03399051,2.275156,2.236978,0.4150478,2.321005,-2.29089,-0.796891,99.0,6,6,0
0.07344888,0.3475981,3196,5365,72.81486,0.5984636,0.2114112,-0.076572,-0.1970569,3.001981,2.33613,-1.71049,99.0,7,2,0
0.3286485,0.1365376,7465,7829,20.44065,0.08323479,0.07485491,-0.05787827,-0.0474696,1.487306,-5.07768,1.71038,99.0,8,8,0
0.3321791,0.4140048,6481,7724,16.32781,0.2893576,0.0858217,0.07710559,-0.03768411,6.472876,-5.11106,-1.51722,99.0,8,8,0
0.2870871,0.321799,7116,7771,12.30583,0.1762074,0.06723677,-0.06141298,-0.02737205,5.23002,-2.3326,2.53,99.0,8,8,0
0.1639867,0.07277027,6835,7332,4.01132,0.07664348,0.1293269,0.06950759,-0.1090603,6.978759,-4.01919,-3.90416,99.0,6,7,0
0.3444618,0.0661052,7715,7863,2.02888,0.0362187,0.06727672,0.06698589,-0.006248838,6.520288,-10.5506,-0.723988,99.0,8,8,0
0.4043241,0.3182132,7348,7737,3.800652,0.1330543,0.05134266,0.04841323,0.01709469,12.78678,-11.9961,-0.257036,99.0,8,8,0
0.2750706,0.3413729,6696,7728,30.83495,0.235464,0.08469603,0.08298153,-0.01695535,2.789148,-4.95327,-1.83284,99.0,8,2,0
0.08361888,0.07989902,4439,5882,19.44472,0.1895828,0.2913567,0.0871284,0.2780241,3.561127,-5.50871,0.141779,99.0,8,6,0
0.2750706,0.01423454,7410,7732,3.983682,0.02550862,0.2200448,0.09554251,0.1982204,2.338797,-5.73753,-1.00763,99.0,8,8,0
0.4366578,0.1685965,7109,7987,7.726394,0.1457668,0.1061641,-0.09983723,0.03610184,6.890836,-2.08656,4.65658,99.0,8,8,0
0.8773165,0.6631472,7456,7952,6.975418,0.2125448,0.03935575,0.03844342,-0.008424855,11.12937,-8.24476,-4.56604,99.0,8,8,0
0.6020436,0.6361706,3485,7786,29.04376,0.9061882,0.1749091,0.1367626,0.1090376,11.39609,-5.06862,2.1315,99.0,8,6,0
0.1923998,0.1469846,6385,7490,17.62204,0.1663133,0.1389386,0.1340409,-0.03656444,3.447156,-1.82314,-2.22876,99.0,8,6,0
0.1986383,0.2122994,6361,7485,9.349357,0.2020326,0.1168531,0.01808339,0.1154454,7.89278,-6.26304,6.05351,99.0,8,1,0
0.3444618,0.3674557,7485,7855,25.03579,0.1371673,0.0458367,0.04507221,-0.008336573,2.00115,-7.99914,2.27208,99.0,8,8,0
0.2046288,0.1888807,3981,7544,21.01569,0.4271519,0.2776914,0.2491419,0.1226411,7.423846,-8.74389,-1.04458,99.0,8,1,0
0.1205346,0.2281129,6296,6925,10.85904,0.1637321,0.08813562,-0.07951789,-0.03801042,5.50722,-1.36515,0.480828,99.0,8,8,0
0.2264563,0.928602,1726,7615,74.33922,1.841004,0.2434405,0.1494621,0.1921571,9.045384,-8.90779,3.05101,99.0,8,0,0
0.4366578,0.06833205,7343,7996,5.071728,0.07865287,0.1413376,0.03198555,0.1376708,5.664334,-6.36665,0.873056,99.0,8,8,0
0.09993945,0.01571555,5325,6489,7.12594,0.06566181,0.5130397,0.1273574,0.4969807,3.365588,-4.11178,2.06805,99.0,8,1,0
0.525195,0.5421331,6958,7744,9.538498,0.2536948,0.057461,-0.04570251,-0.03482882,9.71453,1.91488,-1.64901,99.0,8,8,0
0.7967326,0.6540666,7617,7984,5.967768,0.1792077,0.03364358,-0.004964689,-0.03327525,10.96819,-0.5438,-7.0977,99.0,8,8,0
0.123982,0.04851672,6320,6965,20.49468,0.07608218,0.1925569,-0.1641764,0.1006195,1.355913,-4.31257,0.235407,99.0,8,8,0
0.07256705,0.4963353,2394,5309,34.11707,0.962922,0.2382229,0.2365223,-0.02841413,10.30884,-1.65065,-1.21658,99.0,3,7,0
0.3612689,0.2899859,7668,7882,5.371804,0.09131918,0.03866808,-0.03705116,0.01106489,6.209149,1.3215,2.58623,99.0,8,8,0
0.397631,0.02750374,3885,7939,5.589165,0.1715981,0.7661049,0.3438934,0.6845832,11.21388,-9.14954,5.26393,99.0,8,1,0
0.2046288,0.6262927,6010,7533,108.1059,0.4141934,0.08120698,0.05685507,-0.05798341,1.399407,-2.93855,0.369454,99.0,8,7,0
0.3286485,0.06590074,7595,7844,2.312702,0.04737856,0.08827935,-0.009359581,0.08778179,7.482599,-8.55613,8.33684,99.0,8,8,0
0.106938,0.009547058,4856,6669,3.000666,0.0659783,0.8485923,0.8336019,-0.1587981,8.031074,-5.84034,-4.22283,99.0,8,5,0
0.4169149,0.4151748,5656,7965,38.12194,0.4163292,0.1231327,0.1195385,0.02953319,3.98889,-8.80405,0.395687,99.0,8,6,0
0.2438214,0.0532944,6166,7663,7.749777,0.1172574,0.2701633,-0.1228378,-0.2406223,5.526388,-4.69273,-2.2359,99.0,8,8,0
0.05558988,0.138367,174,4284,34.68131,2.493392,2.212716,0.7937065,-2.065464,26.25943,-1.42252,-2.69737,99.0,6,6,0
0.2870871,0.283491,7657,7759,2.92756,0.06279067,0.02719715,0.02113162,0.01712133,7.833927,-9.13208,3.39628,99.0,8,8,0
0.3612689,0.08783685,7731,7877,1.265738,0.04142987,0.05791678,-0.03131671,-0.04871979,11.95528,1.75999,-4.31689,99.0,8,8,0
0.4366578,0.1193883,2440,7983,18.77316,0.5260797,0.5410748,-0.368449,0.3962414,10.23539,0.165822,2.672,99.0,8,6,0
0.2450292,0.4003138,3158,7583,31.33206,0.7760664,0.2380488,0.2321447,0.05268838,9.046907,-9.45001,-3.06668,99.0,8,0,0
0.2438214,0.1742257,7509,7656,2.230817,0.06014289,0.04238769,0.02478246,0.03438817,9.84715,-5.6508,3.11361,99.0,8,8,0
0.1074792,2.093957,4671,4969,17.35385,0.4685196,0.02747435,0.01607341,-0.02228196,9.861027,-0.299484,-9.74926,99.0,7,1,0
0.741335,2.853544,4132,7642,81.63757,1.607081,0.06915456,0.04619205,0.05146501,7.19015,-8.97096,1.99314,99.0,8,0,0
0.1768474,0.08847347,4414,7415,10.22872,0.2570551,0.3567638,0.343505,-0.09635709,9.178997,-9.26768,-5.46605,99.0,8,6,0
0.139381,0.1739867,3927,7122,14.27914,0.4023049,0.2839272,0.2838734,-0.00552712,10.29067,-6.96524,-1.23337,99.0,8,7,0
0.6777763,1.029524,6630,7636,14.82911,0.4081802,0.04868363,0.0204987,-0.04415766,10.05373,-5.90685,-6.34205,99.0,8,8,0
0.4366578,0.04600414,7058,7999,4.693222,0.0789894,0.2108334,-0.198218,0.07183554,6.14735,-10.9179,4.33101,99.0,8,8,0
0.3138328,0.5545084,7683,7817,6.870869,0.1005014,0.02225521,-0.0007710088,-0.02224185,5.342576,-6.00853,-2.47931,99.0,8,8,0
0.3612689,0.2707448,7532,7892,7.895898,0.1155829,0.05242047,-0.01395768,0.0505281,5.346655,-6.90721,5.19195,99.0,8,8,0
0.2534917,0.3588421,7631,7689,3.269379,0.05382231,0.01841732,-0.01672246,0.00771732,6.012946,-2.74434,1.29575,99.0,6,8,0
0.1601935,0.2585007,6719,7307,7.784798,0.1588064,0.07543518,-0.05570723,-0.05086424,7.450937,-3.78643,-2.23522,99.0,8,8,0
0.2452843,0.5295889,4128,7577,42.21996,0.6896549,0.1599044,0.1533573,-0.04528774,5.966288,-4.053,-3.22485,99.0,8,4,0
0.397631,0.333862,7623,7943,8.222291,0.119981,0.04412788,-0.008960526,-0.04320855,5.329787,3.08846,-1.90926,99.0,8,8,0
0.2046288,0.4858617,7387,7542,14.70401,0.1048265,0.02649267,-0.01545277,-0.02151915,2.603906,-2.91373,-0.699789,99.0,8,8,0
0.2348265,1.035863,7000,7642,61.44838,0.3183855,0.03774145,0.007596315,-0.03696908,1.892488,-5.40724,-1.67907,99.0,8,8,0
0.2999919,0.0906997,4217,7781,18.67154,0.2832283,0.3834408,0.3679278,0.1079631,5.540473,-10.7291,0.867998,99.0,8,6,0
0.5489984,0.6436948,6892,7927,19.9592,0.31506,0.06010089,0.04518918,-0.03962391,5.765546,-2.60941,-3.09029,99.0,8,6,0
0.3790251,0.9731434,2657,7901,121.0392,1.407186,0.1775588,-0.167718,0.05829058,4.246349,-1.26148,1.45369,99.0,8,4,0
0.1816991,0.2306708,7176,7444,3.498041,0.09707759,0.05167661,0.04650634,0.0225307,10.13641,-9.48632,-0.952952,99.0,8,8,0
0.2534917,0.6821318,2997,7694,120.2662,1.063773,0.1914909,0.1107266,-0.1562318,3.230692,-8.71552,-4.53344,99.0,8,6,0
0.397631,0.1006111,7691,7946,8.78076,0.05856843,0.0714801,0.06992498,0.0148291,2.436249,-6.45441,0.0173632,99.0,9,8,0
0.3790251,0.1696185,3696,7921,17.8235,0.4464957,0.3232299,0.1556315,0.2832956,9.14986,-9.16911,4.50907,99.0,8,0,0
0.3612689,1.11785,1936,7894,89.27216,1.883921,0.206941,0.1848928,0.09294761,7.707915,-8.20441,-1.10551,99.0,8,5,0
0.07757763,0.3193258,4102,5576,20.56118,0.4093406,0.1574049,0.1571101,0.009629164,7.271551,-2.80615,-1.72686,99.0,6,5,0
0.0262697,0.03922036,2519,2572,1.691915,0.05124447,0.1604364,-0.02555108,-0.1583887,11.06264,1.09506,-8.65054,99.0,5,3,0
0.2114011,0.7943877,3146,7571,78.41817,1.096255,0.1694519,0.1200514,0.1195894,5.10605,-3.14601,0.323532,99.0,8,3,0
0.1657226,0.6361849,4359,7049,39.43622,0.6734651,0.1299868,0.106511,0.07451166,6.237493,-5.35696,-0.935634,99.0,8,3,0
0.4366578,0.3357404,7119,7991,15.42955,0.2047415,0.07488069,0.06262948,0.04104467,4.846664,-9.06924,3.82202,99.0,8,8,0
0.4877908,0.5981752,6730,7599,9.817853,0.2876327,0.05904423,0.0448439,0.03840892,10.7007,-13.1663,2.91233,99.0,8,8,0
0.08583938,0.4711085,5358,5992,31.07056,0.2753278,0.07176236,-0.07161894,0.00453471,3.236616,-2.94525,1.06708,99.0,6,7,0
0.3444618,0.04775697,6064,7854,6.498509,0.120905,0.3108672,0.3102552,0.01949595,6.795488,-8.24078,-4.13499,99.0,8,8,0
0.4169149,0.1162075,7674,7970,4.649953,0.06758514,0.07141423,-0.01337564,-0.07015045,5.308757,-4.01977,-3.62774,99.0,8,8,0
0.3286485,0.4085187,7601,7837,13.48847,0.1146699,0.03446712,0.0218263,-0.02667573,3.105109,-3.74576,-2.38626,99.0,8,8,0
0.1364263,0.4074971,979,7118,83.34408,1.709376,0.5150871,0.3152809,0.4073239,7.491231,-7.25175,2.12266,99.0,8,0,0
0.1352736,0.4441456,6184,7073,16.02098,0.2711867,0.07497399,-0.0042925,0.07485101,6.182577,-7.63952,2.9448,99.0,8,6,0
0.06788973,0.4289327,4614,5028,20.5457,0.2499079,0.07154155,0.06977748,-0.01578913,4.442722,-4.45503,-1.16969,99.0,5,6,0
0.1983071,0.2643618,3218,7514,38.79662,0.6184547,0.2872611,0.2010695,0.2051584,5.822429,-4.829,0.780755,99.0,8,5,0
0.3286485,0.8046289,7724,7831,10.05522,0.1080385,0.01648733,0.01602357,-0.003882964,3.924436,-5.73918,0.584393,99.0,8,8,0
0.3612689,0.2026637,5702,7877,15.28138,0.2827353,0.1713057,0.0765151,0.153268,6.757834,-8.39761,3.06607,99.0,8,6,0
0.397631,0.4834521,7445,7935,15.70286,0.1808391,0.04593106,-0.02005195,0.0413229,4.206335,-6.19244,1.77196,99.0,8,8,0
0.2695445,1.012922,7136,7426,9.074149,0.2126874,0.02578301,0.02131334,0.0145088,8.561032,-9.35358,2.0917,99.0,8,6,0
0.4032724,0.9804555,7307,7841,18.90799,0.2726778,0.0341499,-0.03224376,0.0112497,5.26738,-5.00971,2.00438,99.0,8,8,0
0.2114011,0.06951085,2202,7572,15.57167,0.4270193,0.7543319,0.6397558,0.3996612,10.01619,-9.58559,1.47608,99.0,8,2,0
0.300511,0.2623499,6442,7430,6.469486,0.2100505,0.09831287,0.06844324,0.0705758,11.85889,-12.315,0.430255,99.0,8,8,0
0.6787683,0.9957617,7448,7947,12.96482,0.261271,0.03221836,-0.02191388,0.02361788,7.360632,-8.08239,5.17601,99.0,8,8,0
0.1500457,0.2000706,6645,7227,7.093921,0.1405911,0.08628633,-0.0530214,0.06807395,7.238717,-3.71311,-0.490695,99.0,6,8,0
0.03911357,0.01491013,2160,3320,6.088258,0.1401277,1.154011,-1.138421,0.189052,8.406614,0.635954,1.39334,99.0,4,5,0
0.3704094,0.5085237,6866,7897,21.1516,0.280569,0.06774794,0.0500474,-0.04566224,4.844922,-5.43623,-5.5436,99.0,8,6,0
0.2438214,0.5241599,2635,7661,77.852,1.030847,0.2414894,0.1846428,-0.1556411,4.836318,-7.10646,-4.64873,99.0,8,6,0
0.1923998,0.07365744,6777,7487,5.162303,0.09158397,0.1526759,-0.006978225,0.1525163,6.479868,-6.04747,5.55959,99.0,8,8,0
0.1257549,1.963251,5396,6515,69.44207,0.7133249,0.04461481,0.02090424,0.03941439,3.751932,-4.29694,1.75776,99.0,8,1,0
0.527593,0.6567721,7265,7839,10.36898,0.232315,0.04343403,0.01548313,0.04058063,8.183353,-8.76003,-0.98851,99.0,8,8,0
0.1470244,0.2858841,6989,7207,50.74096,0.1003665,0.04310884,-0.04109113,0.01303422,0.7224709,-4.49847,0.151506,99.0,8,8,0
0.1532385,0.2458238,1262,7250,33.76068,1.144678,0.5717773,-0.2086239,0.5323583,12.38404,-7.33873,-1.78934,99.0,8,6,0
0.3564356,0.8439655,5617,7611,37.55349,0.5661932,0.0823773,0.05336753,-0.0627529,5.506867,-4.97538,-4.58181,99.0,8,5,0
0.3444618,0.06879508,6385,7858,8.488803,0.1282605,0.2289302,0.191287,0.125771,5.518699,-9.22242,2.73077,99.0,8,6,0
0.186874,0.3462718,6908,7462,10.37973,0.1740288,0.06171225,-0.06160395,-0.003654482,6.123859,1.16645,0.05752,99.0,8,8,0
0.2750706,0.2104014,3468,7738,22.24164,0.5221088,0.3047052,0.2109011,0.2199227,8.574018,-6.98214,2.85139,99.0,8,6,0
0.4887145,0.3881181,7766,7996,3.685883,0.1081836,0.0342267,0.02550672,-0.02282267,10.72038,-8.11843,-9.26186,99.0,8,8,0
0.2264563,0.04287344,7297,7606,3.130283,0.04410648,0.1263228,-0.02228395,-0.1243417,5.146466,-4.41172,1.48107,99.0,8,8,0
0.2638901,0.05647838,6968,7724,6.312574,0.08041911,0.1748415,0.170194,-0.0400446,4.653107,-6.68948,-4.18025,99.0,8,2,0
0.2870871,0.2173878,7463,7750,7.562192,0.0937535,0.05295657,-0.04856481,-0.02111533,4.528246,-6.3129,1.70183,99.0,8,8,0
0.397631,0.2393599,7638,7928,4.755565,0.09649725,0.04950296,0.0417768,0.02655639,7.411447,-13.6676,0.421492,99.0,8,8,0
0.4366578,0.1399242,7455,7977,3.333249,0.09995334,0.08771463,0.05432678,-0.0688655,10.95266,-7.52802,-7.86211,99.0,8,8,0
0.4366578,0.156304,7531,7992,3.23595,0.09874682,0.07757478,-0.07146483,-0.03017656,11.14581,1.70082,1.27066,99.0,8,8,0
0.3790251,0.05109611,6876,7919,4.375187,0.08925361,0.2144892,-0.07641483,0.2004156,7.451082,-6.75199,3.43613,99.0,8,8,0
0.3286485,0.402336,6192,7834,26.8735,0.3330718,0.1016522,0.01266548,-0.10086,4.526932,-6.40648,-3.99138,99.0,8,8,0
0.2545884,0.3689165,7494,7679,3.157728,0.09830104,0.03271882,0.03041474,-0.01206088,11.37034,-7.78557,-5.46372,99.0,8,8,0
0.3294176,0.4091136,2665,7791,31.09224,0.9069322,0.2722065,0.02566084,0.2709943,10.65401,-7.03111,1.47783,99.0,8,6,0
0.2534917,0.1852549,6880,7689,7.963718,0.1519166,0.1006939,-0.05530345,-0.08414741,6.967544,-2.17032,-0.788338,99.0,8,8,0
0.8595456,0.6391335,6462,7859,14.00442,0.3784431,0.07270706,0.07151342,0.0131205,9.870192,-6.29054,-2.97284,99.0,8,8,0
0.3286485,0.7303287,7809,7849,1.649694,0.06257517,0.01052086,-0.01049016,0.0008031943,13.85443,-0.0136508,3.87526,99.0,8,8,0
0.517872,0.5811367,7382,7760,5.524039,0.176901,0.0373783,0.003071227,-0.03725191,11.69671,-6.98843,-8.43347,99.0,8,8,0
0.2999919,0.3566482,4312,7795,69.64811,0.5486482,0.1888954,-0.1876804,-0.02139054,2.877232,-1.34436,0.897671,99.0,8,3,0
0.04126741,0.2719978,2155,3438,54.74592,0.6192213,0.2795426,0.1386698,0.2427236,4.131277,0.542194,1.13171,99.0,4,4,0
0.397631,0.05522103,7758,7943,1.705388,0.03667169,0.08154437,-0.03971265,0.07122071,7.854129,-7.38782,8.39224,99.0,8,8,0
0.1566162,0.05154111,6018,7292,5.013832,0.1103817,0.2629729,0.2462247,0.09234782,8.04114,-9.4274,-0.314817,99.0,8,5,0
0.2348265,0.08346388,7401,7635,1.350303,0.053057,0.07805697,0.04550801,-0.06341854,14.35165,-8.93344,-6.19747,99.0,8,8,0
0.4170878,0.6483045,5798,7707,28.03879,0.4749359,0.08995464,-0.06554119,0.06161323,6.186799,0.409414,0.737209,99.0,8,6,0
0.3395402,0.4042152,6846,7675,10.62108,0.2279018,0.06923132,0.0685672,-0.009566364,7.837348,-9.96387,-2.02333,99.0,8,8,0
0.4169149,0.08460002,7735,7970,4.630248,0.05119336,0.07430375,-0.0341717,0.06597986,4.03831,-7.27561,3.4174,99.0,8,8,0
0.1264423,0.8552483,3536,6688,57.97643,0.9634714,0.1383293,0.1336913,0.03551939,6.069845,-6.77532,-1.84423,99.0,8,1,0
0.2534917,0.09543446,6449,7685,7.970238,0.139218,0.1791257,0.1504027,-0.09728838,6.379909,-9.4996,-4.52541,99.0,8,8,0
0.1983071,0.004094664,5448,7507,1.187311,0.04096744,1.228537,-1.125416,0.4926882,12.60273,-1.08497,7.65405,99.0,8,6,0
0.07700766,0.556357,3136,5501,35.31288,0.7881882,0.1739578,-0.08310545,0.1528228,8.152429,-2.74417,4.44462,99.0,8,7,0
0.3612689,0.1884939,3659,7877,21.12581,0.4739941,0.3087757,0.2089887,0.2273019,8.195016,-8.71652,2.4302,99.0,8,1,0
0.3612689,0.6714751,7823,7877,3.922136,0.06971581,0.01274879,-0.01258694,0.00202497,6.492305,-1.34109,8.18047,99.0,8,8,0
0.03738202,0.2219488,1555,3202,48.50072,0.7731531,0.4277404,0.3991487,0.1537601,5.822473,-4.40853,0.974276,99.0,5,5,0
0.1768474,0.1863744,880,7416,28.76987,1.233142,0.8124462,0.7691602,0.2616513,15.65545,-11.9619,-3.97975,99.0,8,1,0
0.1532385,0.6487667,7193,7267,8.543127,0.08655065,0.01638134,0.001275481,-0.0163316,3.700358,-5.06913,-1.46429,99.0,8,8,0
0.3444618,0.1317419,7781,7866,1.05714,0.03853515,0.03591706,-0.0292891,-0.02078902,13.31418,4.76222,0.854382,99.0,8,8,0
0.5751213,0.8401174,6908,7818,17.54719,0.3395654,0.04963077,0.002109034,0.04958594,7.068154,-6.6662,3.96223,99.0,8,8,0
0.1722933,0.4364003,5244,7398,70.78262,0.4442001,0.1249859,-0.04971206,0.1146743,2.292146,-1.64766,2.28079,99.0,6,1,0
0.1401777,0.6904293,4114,6709,40.75614,0.7271275,0.129318,-0.0383424,0.123503,6.516399,-5.7912,4.50085,99.0,8,5,0
0.2638901,0.1319034,7093,7723,7.229401,0.1111084,0.1034328,0.0740609,-0.07220338,5.613513,-5.22461,-5.41837,99.0,8,5,0
0.3138328,0.1684793,7479,7825,4.184021,0.09012225,0.06568301,0.06561176,0.003058564,7.867348,-10.1244,-2.26792,99.0,8,8,0
0.2936365,0.7195721,2457,7308,30.47363,1.258082,0.2146852,0.1275691,0.1726727,15.07908,-14.4195,1.49071,99.0,8,6,0
0.123982,0.3433556,6822,6962,8.436533,0.09108355,0.03257342,-0.0307855,0.01064333,3.943357,-5.17,2.12274,99.0,8,8,0
0.4169149,0.3761358,7717,7963,7.39062,0.1107494,0.03615465,-0.03594848,0.003855527,5.473317,-5.68414,2.01383,99.0,8,8,0
0.3736577,0.5617488,5364,7697,29.48786,0.508478,0.111147,0.07307237,0.08375009,6.29824,-8.09923,0.39017,99.0,8,5,0
0.2870871,0.129216,4525,7758,14.63098,0.3113534,0.2958726,0.04826519,0.2919093,7.772672,-4.73588,5.14538,99.0,8,4,0
0.1388743,1.063013,3657,7138,127.7434,1.074473,0.1241151,0.07595953,0.09815653,3.072184,-3.6142,0.837659,99.0,8,2,0
